review_id,username,rating,date_variant,rasa,kualitas,kadaluarsa,likes,image_count,video_count,comment,product_name,comment_clean,review_length,sentiment_score,sentiment_label
15866622550,arisnawatii,5,2024-07-17 08:21 | Variasi: Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622317075729,positive
25830518906,abdias_t,5,2025-01-04 08:17 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622317075729,positive
29850667569,abdias_t,5,2025-02-01 08:04 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622317075729,positive
15188863007,kasrul30,5,2024-05-14 17:08 | Variasi: Super Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622317075729,positive
75444623797,warningsi,5,2025-10-05 08:39 | Variasi: Super Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622317075729,positive
75257896534,imannisa,5,2025-09-26 16:49 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622317075729,positive
32440716328,amilshinji,5,2025-03-08 20:25 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622317075729,positive
56987843616,erikaadi,5,2025-07-05 21:13 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622317075729,positive
85778682710,rifqi_yusuf,5,2026-01-20 15:04 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
78324510576,songko73,4,2025-11-05 09:51 | Variasi: Sedang,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
81019232627,sartono05,5,2025-12-08 19:04 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
95294417198,sartono05,5,2026-04-10 08:42 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
76837896370,samuelmuljanto,5,2025-10-17 17:48 | Variasi: Kasar,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
75308777895,nasrulgt,5,2025-09-29 13:50 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
36609355218,haijuly07,5,2025-04-11 10:40 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
58133447070,rezkinurasma,5,2025-07-09 10:59 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
40415819185,6uns5mowed,5,2025-05-02 23:04 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
78249662425,afiamaliafajar,5,2025-11-04 18:55 | Variasi: Sedang,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Benteng Ambeso 200gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
40689756799,d*****e,5,2025-05-04 13:58 | Variasi: Giling Kasar,,,apr 2026,1,2,1,"Rasa kopi arabika yang mantap ,gilingan bubuk kopi disesuaikan dengan alat French press",Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,"Rasa kopi arabika yang mantap ,gilingan bubuk kopi disesuaikan dengan alat French press",13,0.9677150245406665,positive
11740667991,r*****i,5,2023-06-14 12:55 | Variasi: Biji Sangrai,asam pahit,aroma enak,,2,1,0,Dapat bonus stiker dan gantungan kunci Toraja. Terimakasiih,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,Dapat bonus stiker dan gantungan kunci Toraja. Terimakasiih,8,0.7642228588229045,positive
78738995935,s*****i,5,2025-11-12 21:45 | Variasi: Biji Sangrai,,,,Membantu?,0,0,"Thank you for good services
Recommended",Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,Thank you for good services Recommended,6,0.984985165996477,positive
11204654518,h88sh,5,2023-04-08 11:38 | Variasi: Biji Sangrai,excelent,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
68655111106,srisamad,5,2025-08-18 09:40 | Variasi: Biji Sangrai,,,lama,Membantu?,2,1,"Rekomendiddd...Saya suka....Makasih banyak...
Kualitass & segarnya selalu dijaga ya...",Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,Rekomendidd..Saya suka..Makasih banyak.. Kualitass & segarnya selalu dijaga ya..,9,0.9965048522572033,positive
10892147225,nobert19,5,2023-03-02 07:24 | Variasi: Giling Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
11937640875,f*****2,5,2023-07-09 06:23 | Variasi: Giling Sedang,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
11504168546,f*****2,5,2023-05-15 15:19 | Variasi: Giling Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
17133008643,amlatu,5,2024-10-13 17:25 | Variasi: Giling Sedang,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
16045514481,aryandi_baso,5,2024-08-03 03:39 | Variasi: Giling Sedang,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
14481121980,andyekaputra,5,2024-03-11 16:45 | Variasi: Giling Sedang,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
14168185227,yone99,5,2024-02-11 06:18 | Variasi: Giling Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
14168182187,yone99,5,2024-02-11 06:17 | Variasi: Giling Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
10105440129,t*****s,5,2022-11-20 06:35 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
15248788864,hibstore123,4,2024-05-20 15:32 | Variasi: Biji Sangrai,"dark coklat ,nutty , acidity low body medium",,,Membantu?,1,0,"enak untuk latte, dan minum santai.",Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,"enak untuk latte, dan minum santai.",6,0.9970702207065187,positive
32846375569,riswan_nas,5,2025-03-14 04:38 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
39377700849,muhammadridwansaleh,5,2025-04-26 13:28 | Variasi: Giling Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
95815194007,muhammadramliachie,5,2026-04-15 18:57 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
76049598262,thekingofstress,5,2025-10-11 16:40 | Variasi: Giling Sedang,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
49833710986,i*****n,5,2025-06-18 15:16 | Variasi: Biji Sangrai,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
79189774469,mahadika_cokorda,5,2025-11-17 12:50 | Variasi: Giling Super Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
75532164766,tavipsugianto,5,2025-10-06 18:20 | Variasi: Giling Sedang,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
57672946929,myusufpatappe,5,2025-07-08 07:12 | Variasi: Giling Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
62675930661,aniatirsa,5,2025-07-23 15:15 | Variasi: Giling Super Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
91491996459,bisnisberkahstore,5,2026-03-09 18:07 | Variasi: Giling Super Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
90052953795,ochichiaaaa,5,2026-02-26 16:34 | Variasi: Giling Sedang,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
95210385032,elstore567,5,2026-04-09 15:29 | Variasi: Giling Super Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Natural Carbonic Maceration 200 gram kopi arabika premium specialty oleh oleh khas kopi toraja,,0,0.9272622177377343,positive
29854113959,k*****u,5,2025-02-01 15:24 | Variasi: BIJI SANGRAI,Belum di rasa,,9 Januari 2026,Membantu?,2,1,"Pengalaman perdana order di lapak ini, semoga memuaskan. Pengiriman cepat",Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,"Pengalaman perdana order di lapak ini, semoga memuaskan. Pengiriman cepat",10,0.9501799963763915,positive
33553037195,kemenyan23,5,2025-03-23 17:00 | Variasi: SEDANG,,,,Membantu?,1,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
15004308420,khayyirahreview,5,2024-04-27 07:29 | Variasi: SUPER HALUS,,,,1,1,0,"Mantappp, seller terbaik ngejelasin dlu semua",Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,"Mantapp, seller terbaik ngejelasin dlu semua",6,0.9900560620008036,positive
15648076515,dailyapparel.id,5,2024-06-28 00:30 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
15429137741,h*****o,5,2024-06-07 13:44 | Variasi: HALUS,,,,Membantu?,0,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
14482194363,wahyudinyuyun,5,2024-03-11 18:19 | Variasi: SUPER HALUS,,,,Membantu?,0,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
15813759944,unknown,5,2024-07-12 13:46 | Variasi: SUPER HALUS,,,,Membantu?,0,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
32517530073,lutfia_lutfia,5,2025-03-09 19:31 | Variasi: HALUS,,,,Membantu?,0,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
95322183969,eunikejs,5,2026-04-10 12:02 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
80800900343,anasthas2094,5,2025-12-06 07:15 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
90061222668,byrnld,5,2026-02-27 01:16 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
83750962463,idhaebowahidah,5,2026-01-01 22:58 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
77521014586,abdiikhlas97,5,2025-10-25 16:54 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
87563628717,kibil_7776,5,2026-02-05 00:50 | Variasi: SUPER HALUS,,,,Membantu?,0,0,,Kopi Toraja Arabika Peaberry Perindingan proses Full Wash 200 gram Bubuk atau Biji Kemasan oleh oleh kopi toraja,,0,0.9272622177377343,positive
19179742035,lawbookstore,5,2024-11-17 14:53,kopi Asli Toraja,luar biasa,,3,2,0,Rekomended utk yg cari kopi arabica asli toraja. Packing rapi. Fast respon.,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,Rekomended utk yg cari kopi arabica asli toraja. Packing rapi. Fast respon.,12,0.9894987574662082,positive
21334329212,rinyagung,5,2024-12-08 15:42,smells heaven,high quality product,masih lama,1,1,0,"Kopinya, konsepnya, gercep nya, aahh terlalu keren toko ini. Thank you for the bonus gantungan kuncinya, udah kayak jajan kopi jutaan, ini buat oleh oleh surveyor di jkt. Thanks",Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,"Kopinya, konsepnya, gercep nya, aahh terlalu keren toko ini. Thank you for the bonus gantungan kuncinya, udah kayak jajan kopi jutaan, ini buat oleh oleh surveyor di jkt. Thanks",29,0.5019946545362473,positive
13591134147,denriargo,5,2023-12-18 11:40,enak buangettt,mantap,,Membantu?,1,0,"Ayo yg mau segera beli, jangan kelamaan
Terimakasih yah kak 🙏🙏🙏",Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,"Ayo yg mau segera beli, jangan kelamaan Terimakasih yah kak 🙏🙏",11,0.045905185863375664,neutral
35544920790,a*****r,5,2025-04-03 16:57 | Variasi: Biji Sangrai,belum dicoba,ok,ok,Membantu?,2,1,"Pesanan sesuai, respon penjual cepat, pengiriman juga cepat, packing ok.",Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,"Pesanan sesuai, respon penjual cepat, pengiriman juga cepat, packing ok.",10,0.9526418537134305,positive
11740667989,r*****i,5,2023-06-14 12:55,blm coba,wanginya enak,,Membantu?,1,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
49833710976,i*****n,5,2025-06-18 15:16 | Variasi: Biji Sangrai,mantab,baik,,Membantu?,1,0,Lama,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,Lama,1,-0.995918380911462,negative
13685030767,andyekaputra,5,2023-12-27 08:46,,,,1,1,0,"Kopinya enak, rasanya halus dan keasamannya pas. 
Sepertinya wajib coba varian2 lainnya.",Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,"Kopinya enak, rasanya halus dan keasamannya pas. Sepertinya wajib coba varian2 lainnya.",12,0.9975331242312677,positive
15223688471,bysi965bbu,5,2024-05-17 21:49,nikmat,terbaik,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
47407202504,dkyblink182,5,2025-06-08 19:44 | Variasi: Super Halus,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
84858613142,e*****a,5,2026-01-10 15:31 | Variasi: Super Halus,kopi,baru mau coba,belum lihat,Membantu?,0,0,"Barang pesanan saya, tiba dengan baik dan jumlah juga sesuai pesanan. Trims.",Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,"Barang pesanan saya, tiba dengan baik dan jumlah juga sesuai pesanan. Trims.",12,0.23653815686702728,neutral
76802200779,unknown,5,2025-10-17 09:16 | Variasi: Biji Sangrai,enak,sangat baik,tidak kadaluarsa,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
75337029234,mahadika_cokorda,5,2025-09-30 19:05 | Variasi: Super Halus,,,,Membantu?,0,0,Mantapp lah pokoknya,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,Mantapp lah pokoknya,3,0.9965401460067369,positive
81421048155,lilik_kurniawan2022,5,2025-12-12 11:06 | Variasi: Super Halus,,,,Membantu?,0,0,Mantab,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,Mantab,1,0.9962778968620114,positive
65482898961,jozbl,5,2025-08-06 12:44 | Variasi: Sedang,,,,Membantu?,0,0,Good,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,Good,1,0.991556674009189,positive
13464144606,a*****i,5,2023-12-07 22:52,"sesuai deskripsi produk, sepertinya bakalan jadi langganan deh",bagus,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
72488257109,arif_lanitaman,5,2025-09-09 22:05 | Variasi: Super Halus,Enak,Terbaik,Masih lama,Membantu?,0,0,Kopinya enak baget,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,Kopinya enak baget,3,0.9970732594956644,positive
64069512521,unknown,5,2025-07-28 08:14 | Variasi: Biji Sangrai,mantap,bagus,masih aman,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
85763551141,unknown,5,2026-01-19 15:38 | Variasi: Biji Sangrai,mantap,oke,tidak,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
65464984594,dankcie90,5,2025-08-05 15:10 | Variasi: Halus,sangt puas,sangat bagus,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
79052998529,msr17hm,4,2025-11-15 17:29 | Variasi: Super Halus,,,,Membantu?,0,0,Pengiriman lama,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,Pengiriman lama,2,-0.9961433723801747,negative
21600644716,rinyagung,5,2024-12-10 21:48,,,,1,1,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
14507995666,t*****e,5,2024-03-13 22:52,,,,Membantu?,2,1,"di kirim cepat, kuaalitas biji oke. terima kasih ya sellernya mantap",Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,"di kirim cepat, kuaalitas biji oke. terima kasih ya sellernya mantap",11,0.9933463339693844,positive
14168185224,yone99,5,2024-02-11 06:18,,,,Membantu?,2,1,"Uda berkali"" order d sini
Kualitas kopi terbaik",Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,"Uda berkali"" order d sini Kualitas kopi terbaik",8,0.9912365251220763,positive
23325290661,rinyagung,5,2024-12-18 07:39,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
29761779503,aburaihanazmi,5,2025-01-31 18:41,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
15641475755,fauzanazima27,5,2024-06-27 14:18,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
15718242808,fauzanazima27,5,2024-07-04 16:08,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
17561496588,ferpedik,5,2024-10-28 20:47,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
17638380122,weww.erant,5,2024-10-31 22:55,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
30066488383,yusuft28,5,2025-02-03 11:14,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
19674899938,andiagustiawan51,5,2024-11-26 18:13,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
14671215870,frankrp,5,2024-03-27 17:06,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
17977973572,m6js98e_p6,5,2024-11-06 22:59,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
19341293969,evraimmongan047,5,2024-11-19 16:13,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
30774421867,unknown,5,2025-02-12 17:59,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
19187872155,yassem125,4,2024-11-18 08:50,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
13361474181,thekingofstress,5,2023-11-28 17:23,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
12966275753,saidawet,5,2023-10-23 11:19,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
12938947873,alhe135,5,2023-10-20 15:11,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
12793671368,anna_pa1000,5,2023-10-07 18:26,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
12814534684,andiopping,5,2023-10-09 21:01,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
12702911137,afan07,5,2023-09-28 13:08,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
12542244128,rauftiga3,5,2023-09-11 10:07,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
11807405239,pawonkuchen,5,2023-06-22 18:18,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
10992460468,abdhi13,5,2023-03-13 21:10,,,,1,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272622177377343,positive
2901306977,devimns,5,2020-08-26 15:27,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272623565047979,positive
2825445664,pachruraji,5,2020-08-12 04:53,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272623565047979,positive
4079910985,sociopedia,5,"2021-02-14 14:50 | Variasi: ,",,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272623565047979,positive
11673739356,michaelpinarto,5,2023-06-06 21:29,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272623565047979,positive
11190606658,intansilambimangolo,5,2023-04-06 21:38,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272623565047979,positive
7968351026,tonyhendrap,5,2022-04-05 20:16,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272623565047979,positive
7229074199,ajikazama,5,2022-01-16 11:03,,,,Membantu?,0,0,,Kopi Toraja Arabika Perindingan kemasan 200 gram Bubuk atau Biji Specialty Coffee,,0,0.9272623565047979,positive
